====================================================================================
[Phase 3] 2갈래 CNN — 세밀 10초@60Hz + 광역 60초@2Hz, 타깃 끝-1초
====================================================================================
평가: 홀드아웃 8,000창 (뒤 20%) | sha 5c9ca51724095aaf | 타깃 3239/3600
  ** 동작 중 휴지 지문 (session) oven: |I1| 7.21 -> 67.91 mA, 전력 14.57W **
  ** 상태별 지문 (13.11): 18개 상태를 따로 맞췄다 **
       air_conditioner    s1  와트당|I1| 7.966 mA/W   h2/h1 0.0143   h3/h1 0.5573
       air_conditioner    s2  와트당|I1| 4.395 mA/W   h2/h1 0.0013   h3/h1 0.5825
       air_conditioner    s3  와트당|I1| 4.547 mA/W   h2/h1 0.0010   h3/h1 0.6009
       air_conditioner    s4  와트당|I1| 4.632 mA/W   h2/h1 0.0010   h3/h1 0.5818
       beam_projector     s1  와트당|I1| 6.651 mA/W   h2/h1 0.0072   h3/h1 0.7624
       beam_projector     s2  와트당|I1| 4.466 mA/W   h2/h1 0.0048   h3/h1 0.9316
       electiric_kettle   s1  와트당|I1| 4.387 mA/W   h2/h1 0.0003   h3/h1 0.0326
       fan                s1  와트당|I1| 5.044 mA/W   h2/h1 0.0020   h3/h1 0.1139
       fan                s2  와트당|I1| 4.656 mA/W   h2/h1 0.0018   h3/h1 0.0786
       fan                s3  와트당|I1| 4.350 mA/W   h2/h1 0.0017   h3/h1 0.0340
       hair_dryer         s1  와트당|I1| 4.395 mA/W   h2/h1 0.4326   h3/h1 0.0271
       hair_dryer         s2  와트당|I1| 4.407 mA/W   h2/h1 0.0002   h3/h1 0.0275
       hotplate           s2  와트당|I1| 4.669 mA/W   h2/h1 0.0005   h3/h1 0.0053
       laptop_charger     s1  와트당|I1| 4.408 mA/W   h2/h1 0.0061   h3/h1 0.9756
       laptop_charger     s2  와트당|I1| 4.434 mA/W   h2/h1 0.0024   h3/h1 0.9480
       minipc             s1  와트당|I1| 5.083 mA/W   h2/h1 0.0080   h3/h1 0.9148
       minipc             s2  와트당|I1| 4.744 mA/W   h2/h1 0.0038   h3/h1 0.9186
       oven               s2  와트당|I1| 4.749 mA/W   h2/h1 0.0019   h3/h1 0.0051
모델 0.63M 파라미터 | 배치 512 | 300 epoch x 50,000창 = 29,100 step | 장치 cuda
손실 가중치: power 1.0 / state .3 / on .3 / plugged .1 / standby .1 / harm 0.1 / cons 0.0 / over 0.0
학습 데이터: 캐시 cache/train60_v32 — 독립 창 300,000개 (12.0GB) | epoch 당 50,000창 -> 전체 50.0회 재사용
  ** 캐시 배치를 워커 4개로 미리 뽑는다 (13.47) — 색인 열은 옛 경로와 동일 **
  ep  1  loss 0.7108 (pw 0.0355 harm 1.8601 z 0.1609)  [7s, 7,339 win/s]
  ep  2  loss 0.4504 (pw 0.0205 harm 1.0269 z 0.1224)  [4s, 11,197 win/s]
  ep  3  loss 0.4005 (pw 0.0179 harm 0.9720 z 0.1036)  [4s, 11,231 win/s]
  ep  4  loss 0.3657 (pw 0.0150 harm 0.9446 z 0.0959)  [4s, 11,173 win/s]
  ep  5  loss 0.3426 (pw 0.0137 harm 0.9162 z 0.0942)  [4s, 11,192 win/s]
  ep  6  loss 0.3267 (pw 0.0128 harm 0.9033 z 0.0892)  [4s, 11,322 win/s]
  ep  7  loss 0.3147 (pw 0.0117 harm 0.8891 z 0.0879)  [4s, 11,594 win/s]
  ep  8  loss 0.3026 (pw 0.0109 harm 0.8774 z 0.0829)  [4s, 11,545 win/s]
  ep  9  loss 0.2933 (pw 0.0108 harm 0.8664 z 0.0830)  [4s, 11,478 win/s]
  ep 10  loss 0.2885 (pw 0.0105 harm 0.8730 z 0.0798)  |  MAE 16.927W  F1 0.8461  저항3종 0.990  잔차 55.3W  [4s 학습 / 0s 평가, 11,554 win/s]
  ep 11  loss 0.2806 (pw 0.0104 harm 0.8638 z 0.0800)  [4s, 11,503 win/s]
  ep 12  loss 0.2767 (pw 0.0100 harm 0.8623 z 0.0782)  [4s, 11,519 win/s]
  ep 13  loss 0.2722 (pw 0.0096 harm 0.8622 z 0.0776)  [4s, 11,567 win/s]
  ep 14  loss 0.2660 (pw 0.0093 harm 0.8462 z 0.0758)  [4s, 11,704 win/s]
  ep 15  loss 0.2650 (pw 0.0093 harm 0.8526 z 0.0776)  [4s, 11,580 win/s]
  ep 16  loss 0.2619 (pw 0.0092 harm 0.8549 z 0.0751)  [4s, 11,538 win/s]
  ep 17  loss 0.2590 (pw 0.0089 harm 0.8457 z 0.0746)  [4s, 11,473 win/s]
  ep 18  loss 0.2546 (pw 0.0089 harm 0.8407 z 0.0741)  [4s, 11,525 win/s]
  ep 19  loss 0.2500 (pw 0.0084 harm 0.8303 z 0.0750)  [4s, 11,635 win/s]
  ep 20  loss 0.2495 (pw 0.0084 harm 0.8432 z 0.0721)  |  MAE 13.420W  F1 0.8699  저항3종 0.990  잔차 45.5W  [4s 학습 / 0s 평가, 11,584 win/s]
  ep 21  loss 0.2480 (pw 0.0085 harm 0.8401 z 0.0724)  [4s, 11,679 win/s]
  ep 22  loss 0.2466 (pw 0.0085 harm 0.8401 z 0.0722)  [4s, 11,644 win/s]
  ep 23  loss 0.2435 (pw 0.0082 harm 0.8319 z 0.0716)  [4s, 11,625 win/s]
  ep 24  loss 0.2427 (pw 0.0082 harm 0.8389 z 0.0721)  [4s, 11,714 win/s]
  ep 25  loss 0.2393 (pw 0.0078 harm 0.8341 z 0.0725)  [4s, 11,718 win/s]
  ep 26  loss 0.2378 (pw 0.0078 harm 0.8310 z 0.0705)  [4s, 11,679 win/s]
  ep 27  loss 0.2357 (pw 0.0077 harm 0.8204 z 0.0731)  [4s, 11,714 win/s]
  ep 28  loss 0.2358 (pw 0.0074 harm 0.8281 z 0.0714)  [4s, 11,650 win/s]
  ep 29  loss 0.2312 (pw 0.0073 harm 0.8169 z 0.0699)  [4s, 11,571 win/s]
  ep 30  loss 0.2286 (pw 0.0069 harm 0.8108 z 0.0686)  |  MAE 10.452W  F1 0.8786  저항3종 0.995  잔차 40.2W  [4s 학습 / 0s 평가, 11,718 win/s]
  ep 31  loss 0.2282 (pw 0.0070 harm 0.8142 z 0.0680)  [4s, 11,724 win/s]
  ep 32  loss 0.2283 (pw 0.0070 harm 0.8141 z 0.0694)  [4s, 11,659 win/s]
  ep 33  loss 0.2261 (pw 0.0069 harm 0.8094 z 0.0678)  [4s, 11,671 win/s]
  ep 34  loss 0.2264 (pw 0.0069 harm 0.8171 z 0.0693)  [4s, 11,789 win/s]
  ep 35  loss 0.2239 (pw 0.0069 harm 0.8070 z 0.0707)  [4s, 11,678 win/s]
  ep 36  loss 0.2236 (pw 0.0066 harm 0.8163 z 0.0698)  [4s, 11,682 win/s]
  ep 37  loss 0.2201 (pw 0.0067 harm 0.8027 z 0.0665)  [4s, 11,771 win/s]
  ep 38  loss 0.2196 (pw 0.0066 harm 0.8063 z 0.0680)  [4s, 11,691 win/s]
  ep 39  loss 0.2192 (pw 0.0066 harm 0.8112 z 0.0677)  [4s, 11,653 win/s]
  ep 40  loss 0.2185 (pw 0.0065 harm 0.7989 z 0.0682)  |  MAE 9.728W  F1 0.8982  저항3종 0.995  잔차 37.3W  [4s 학습 / 0s 평가, 11,692 win/s]
  ep 41  loss 0.2159 (pw 0.0064 harm 0.8001 z 0.0670)  [4s, 11,687 win/s]
  ep 42  loss 0.2151 (pw 0.0063 harm 0.8016 z 0.0661)  [4s, 11,725 win/s]
  ep 43  loss 0.2141 (pw 0.0064 harm 0.8020 z 0.0678)  [4s, 11,716 win/s]
  ep 44  loss 0.2131 (pw 0.0062 harm 0.8007 z 0.0674)  [4s, 11,670 win/s]
  ep 45  loss 0.2131 (pw 0.0064 harm 0.7998 z 0.0679)  [4s, 11,687 win/s]
  ep 46  loss 0.2090 (pw 0.0062 harm 0.7912 z 0.0667)  [4s, 11,725 win/s]
  ep 47  loss 0.2114 (pw 0.0062 harm 0.7975 z 0.0674)  [4s, 11,750 win/s]
  ep 48  loss 0.2084 (pw 0.0061 harm 0.7916 z 0.0668)  [4s, 11,648 win/s]
  ep 49  loss 0.2078 (pw 0.0060 harm 0.7999 z 0.0647)  [4s, 11,626 win/s]
  ep 50  loss 0.2040 (pw 0.0059 harm 0.7848 z 0.0654)  |  MAE 8.100W  F1 0.9037  저항3종 0.996  잔차 34.5W  [4s 학습 / 0s 평가, 11,618 win/s]
